"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
88,900,0.1562149
88,915,0.1511494
88,930,0.1462792
88,945,0.1415954
88,960,0.1370896
88,975,0.1327537
88,990,0.1285801
88,1005,0.1245615
88,1020,0.1206911
88,1035,0.1169622
88,1050,0.1133686
88,1065,0.1099045
88,1080,0.106564
88,1095,0.103342
88,1110,0.1002332
88,1125,0.09723288
88,1140,0.09433635
88,1155,0.09153924
88,1170,0.08883739
88,1185,0.08622681
88,1200,0.08370376
88,1215,0.08126461
88,1230,0.07890595
88,1245,0.07662453
88,1260,0.07441725
88,1275,0.07228116
88,1290,0.07021346
88,1305,0.06821146
88,1320,0.06627262
88,1335,0.0643945
88,1350,0.0625748
88,1365,0.06081131
88,1380,0.05910192
88,1395,0.05744462
88,1410,0.0558375
88,1425,0.05427874
88,1440,0.05276658
88,1455,0.05129937
88,1470,0.04987551
88,1485,0.04849348
88,1500,0.04715183
88,1515,0.04584916
88,1530,0.04458415
88,1545,0.04335553
88,1560,0.04216208
88,1575,0.04100263
88,1590,0.03987607
88,1605,0.03878132
88,1620,0.03771737
88,1635,0.03668322
88,1650,0.03567793
88,1665,0.03470061
88,1680,0.03375036
88,1695,0.03282637
88,1710,0.03192782
88,1725,0.03105395
88,1740,0.03020401
88,1755,0.02937728
88,1770,0.02857308
88,1785,0.02779075
88,1800,0.02702964
88,1815,0.02628915
88,1830,0.02556867
88,1845,0.02486763
88,1860,0.02418548
88,1875,0.02352169
88,1890,0.02287575
88,1905,0.02224714
88,1920,0.0216354
89,0,0
89,3,2.743772E-06
89,6,0.0001145957
89,9,0.0007609861
89,12,0.002606799
89,15,0.006377578
89,18,0.01272847
89,21,0.02216715
89,24,0.03502692
89,27,0.05147346
89,30,0.07152823
89,33,0.09509595
89,36,0.1219912
89,39,0.1519618
89,42,0.1847081
89,45,0.2198987
89,48,0.2571838
89,51,0.296206
89,54,0.3366086
89,57,0.3780432
89,60,0.4201753
89,63,0.4626881
89,66,0.5052859
89,69,0.547696
89,72,0.5896698
89,75,0.6309837
89,78,0.671438
89,81,0.7108567
89,84,0.7490866
89,87,0.7859969
89,90,0.8214777
89,93,0.8554388
89,96,0.8878081
89,99,0.9185302
89,102,0.9475653
89,105,0.9748883
89,108,1.000486
89,111,1.024358
89,114,1.046512
89,117,1.066968
89,120,1.08575
89,135,1.155904
89,150,1.191037
89,165,1.198229
89,180,1.184464
89,195,1.155867
89,210,1.117437
89,225,1.073035
89,240,1.025522
89,255,0.9769399
89,270,0.9286891
89,285,0.8816923
89,300,0.8365229
89,315,0.7935072
89,330,0.7528007
89,345,0.7144428
89,360,0.6783994
89,375,0.6445901
89,390,0.6129074
89,405,0.5832297
89,420,0.5554306
89,435,0.5293841
89,450,0.5049679
89,465,0.482066
89,480,0.4605691
89,495,0.4403754
89,510,0.4213906
89,525,0.4035275
89,540,0.3867056
89,555,0.370851
89,570,0.3558957
89,585,0.3417771
89,600,0.3284377
89,615,0.3158247
89,630,0.3038897
89,645,0.2925881
89,660,0.2818789
89,675,0.2717245
89,690,0.2620904
89,705,0.2529446
89,720,0.244258
89,735,0.2360033
89,750,0.2281554
89,765,0.2206911
89,780,0.2135886
89,795,0.2068276
89,810,0.2003891
89,825,0.1942552
89,840,0.188409
89,855,0.1828347
89,870,0.1775173
89,885,0.1724424
89,900,0.1675967
89,915,0.1629674
89,930,0.1585424
89,945,0.1543102
89,960,0.1502602
89,975,0.1463819
89,990,0.1426657
89,1005,0.1391025
89,1020,0.1356836
89,1035,0.1324008
89,1050,0.1292464
89,1065,0.1262132
89,1080,0.1232943
89,1095,0.1204832
89,1110,0.117774
89,1125,0.1151609
89,1140,0.1126385
89,1155,0.1102017
89,1170,0.1078459
89,1185,0.1055667
89,1200,0.1033597
89,1215,0.1012211
89,1230,0.09914729
89,1245,0.09713475
89,1260,0.09518029
89,1275,0.09328086
89,1290,0.09143364
89,1305,0.08963599
89,1320,0.08788542
89,1335,0.0861796
89,1350,0.08451638
89,1365,0.08289371
89,1380,0.08130971
89,1395,0.07976259
89,1410,0.0782507
89,1425,0.07677248
89,1440,0.07532649
89,1455,0.07391137
89,1470,0.07252585
89,1485,0.07116877
89,1500,0.069839
89,1515,0.06853552
89,1530,0.06725737
89,1545,0.06600365
89,1560,0.06477351
89,1575,0.06356617
89,1590,0.0623809
89,1605,0.061217
89,1620,0.06007383
89,1635,0.05895079
89,1650,0.05784732
89,1665,0.05676289
89,1680,0.05569701
89,1695,0.05464919
89,1710,0.05361902
89,1725,0.05260608
89,1740,0.05160999
89,1755,0.05063038
89,1770,0.0496669
89,1785,0.04871925
89,1800,0.04778709
89,1815,0.04687016
89,1830,0.04596817
89,1845,0.04508086
89,1860,0.04420799
89,1875,0.04334931
89,1890,0.0425046
89,1905,0.04167364
89,1920,0.04085623
90,0,0
90,3,2.238916E-05
90,6,0.0007578919
90,9,0.004523568
90,12,0.0145754
90,15,0.03405224
90,18,0.0651977
90,21,0.1090469
90,24,0.1654591
90,27,0.2333174
90,30,0.3107839
90,33,0.3955582
90,36,0.485112
90,39,0.5768897
90,42,0.6684631
90,45,0.7576457
90,48,0.8425652
90,51,0.9216955
90,54,0.993867
90,57,1.058258
90,60,1.114368
90,63,1.161984
90,66,1.201136
90,69,1.232059
90,72,1.255146
90,75,1.27091
90,78,1.279948
90,81,1.282909
90,84,1.280465
90,87,1.273292
90,90,1.262047
90,93,1.247361
90,96,1.229825
90,99,1.209983
90,102,1.188331
90,105,1.165312
90,108,1.14132
90,111,1.116698
90,114,1.091742
90,117,1.066705
90,120,1.041797
90,135,0.9242297
90,150,0.8246781
90,165,0.7444426
90,180,0.6806437
90,195,0.629538
90,210,0.5878223
90,225,0.5529619
90,240,0.5231341
90,255,0.4970672
90,270,0.4738814
90,285,0.4529648
90,300,0.4338858
90,315,0.4163327
90,330,0.400075
90,345,0.3849371
90,360,0.370782
90,375,0.3574995
90,390,0.3449992
90,405,0.3332053
90,420,0.322053
90,435,0.3114865
90,450,0.3014566
90,465,0.2919202
90,480,0.2828386
90,495,0.2741776
90,510,0.2659065
90,525,0.2579979
90,540,0.2504274
90,555,0.2431732
90,570,0.236216
90,585,0.2295386
90,600,0.2231258
90,615,0.216964
90,630,0.2110408
90,645,0.2053453
90,660,0.199867
90,675,0.1945965
90,690,0.1895246
90,705,0.1846426
90,720,0.1799421
90,735,0.175415
90,750,0.1710532
90,765,0.1668491
90,780,0.1627951
90,795,0.1588839
90,810,0.1551083
90,825,0.1514618
90,840,0.1479377
90,855,0.1445297
90,870,0.141232
90,885,0.1380389
90,900,0.134945
90,915,0.1319453
90,930,0.129035
90,945,0.1262095
90,960,0.1234647
90,975,0.1207965
90,990,0.1182011
90,1005,0.1156752
90,1020,0.1132153
90,1035,0.1108184
90,1050,0.1084816
90,1065,0.1062022
90,1080,0.1039776
90,1095,0.1018055
90,1110,0.09968362
90,1125,0.09760997
90,1140,0.09558258
90,1155,0.09359965
90,1170,0.09165946
90,1185,0.08976045
90,1200,0.08790115
90,1215,0.08608016
90,1230,0.0842962
90,1245,0.08254804
90,1260,0.08083458
90,1275,0.07915474
90,1290,0.07750753
90,1305,0.07589202
90,1320,0.07430733
90,1335,0.07275265
90,1350,0.07122719
90,1365,0.06973025
90,1380,0.06826114
90,1395,0.06681921
90,1410,0.06540385
90,1425,0.06401448
90,1440,0.06265057
90,1455,0.0613116
90,1470,0.05999707
90,1485,0.05870653
90,1500,0.05743951
90,1515,0.05619561
90,1530,0.05497442
90,1545,0.05377554
90,1560,0.0525986
90,1575,0.05144324
90,1590,0.05030911
90,1605,0.04919589
90,1620,0.04810324
90,1635,0.04703084
90,1650,0.0459784
90,1665,0.04494562
90,1680,0.0439322
90,1695,0.04293787
90,1710,0.04196233
90,1725,0.04100534
90,1740,0.0400666
90,1755,0.03914587
90,1770,0.03824288
90,1785,0.03735739
90,1800,0.03648913
90,1815,0.03563787
90,1830,0.03480336
90,1845,0.03398535
90,1860,0.03318361
90,1875,0.0323979
90,1890,0.03162798
90,1905,0.03087363
90,1920,0.03013461
91,0,0
91,3,2.570855E-05
91,6,0.0009672121
91,9,0.005956738
91,12,0.01927334
91,15,0.04491424
91,18,0.0856974
91,21,0.1428974
91,24,0.2163176
91,27,0.3045877
91,30,0.405519
91,33,0.5164363
91,36,0.6344479
91,39,0.7566532
91,42,0.8802957
91,45,1.002865
91,48,1.122165
91,51,1.236349
91,54,1.343925
91,57,1.443748
91,60,1.535
91,63,1.617163
91,66,1.689977
91,69,1.753405
91,72,1.807596
91,75,1.852849
91,78,1.889578
91,81,1.918283
91,84,1.939522
91,87,1.953893
91,90,1.962008
91,93,1.964484
91,96,1.961925
91,99,1.954917
91,102,1.944017
91,105,1.929751
91,108,1.912607
91,111,1.893037
91,114,1.871453
91,117,1.848229
91,120,1.823703
91,135,1.690899
91,150,1.55776
91,165,1.436334
91,180,1.330376
91,195,1.239535
91,210,1.161823
91,225,1.094868
91,240,1.036474
91,255,0.9848183
91,270,0.9384729
91,285,0.8963508
91,300,0.8576394
91,315,0.821734
91,330,0.7881839
91,345,0.7566501
91,360,0.7268744
91,375,0.6986566
91,390,0.6718384
91,405,0.6462926
91,420,0.6219146
91,435,0.5986171
91,450,0.5763263
91,465,0.5549791
91,480,0.5345206
91,495,0.5149032
91,510,0.4960849
91,525,0.4780284
91,540,0.4607002
91,555,0.4440698
91,570,0.4281089
91,585,0.4127912
91,600,0.3980915
91,615,0.3839859
91,630,0.3704509
91,645,0.3574641
91,660,0.3450031
91,675,0.3330466
91,690,0.3215735
91,705,0.3105633
91,720,0.2999963
91,735,0.2898531
91,750,0.2801152
91,765,0.2707648
91,780,0.2617847
91,795,0.2531582
91,810,0.2448697
91,825,0.2369039
91,840,0.2292464
91,855,0.2218833
91,870,0.2148015
91,885,0.2079883
91,900,0.2014317
91,915,0.1951204
91,930,0.1890434
91,945,0.1831903
91,960,0.1775513
91,975,0.172117
91,990,0.1668784
91,1005,0.161827
91,1020,0.1569546
91,1035,0.1522537
91,1050,0.1477169
91,1065,0.1433371
91,1080,0.1391077
91,1095,0.1350224
91,1110,0.1310753
91,1125,0.1272605
91,1140,0.1235726
91,1155,0.1200064
91,1170,0.116557
91,1185,0.1132197
91,1200,0.10999
91,1215,0.1068637
91,1230,0.1038366
91,1245,0.100905
91,1260,0.09806505
91,1275,0.09531333
91,1290,0.09264646
91,1305,0.09006126
91,1320,0.08755468
91,1335,0.08512381
91,1350,0.08276588
91,1365,0.08047824
91,1380,0.07825837
91,1395,0.07610386
91,1410,0.07401239
91,1425,0.07198177
91,1440,0.07000989
91,1455,0.06809475
91,1470,0.06623441
91,1485,0.06442704
91,1500,0.06267088
91,1515,0.06096422
91,1530,0.05930547
91,1545,0.05769306
91,1560,0.05612551
91,1575,0.0546014
91,1590,0.05311936
91,1605,0.05167808
91,1620,0.0502763
91,1635,0.0489128
91,1650,0.04758644
91,1665,0.04629609
91,1680,0.04504066
91,1695,0.04381914
91,1710,0.04263052
91,1725,0.04147384
91,1740,0.04034818
91,1755,0.03925265
91,1770,0.03818639
91,1785,0.03714857
91,1800,0.03613838
91,1815,0.03515507
91,1830,0.03419788
91,1845,0.03326609
91,1860,0.032359
91,1875,0.03147595
91,1890,0.03061626
91,1905,0.02977933
91,1920,0.02896453
92,0,0
92,3,4.745082E-06
92,6,0.000178283
92,9,0.001127694
92,12,0.003797878
92,15,0.009238485
92,18,0.0183917
92,21,0.03195986
92,24,0.0503552
92,27,0.07370266
92,30,0.1018697
92,33,0.1345077
92,36,0.1710989
92,39,0.2110037
92,42,0.2535072
92,45,0.2978601
92,48,0.3433132
92,51,0.3891449
92,54,0.4346816
92,57,0.479312
92,60,0.5224968
92,63,0.5637736
92,66,0.6027589
92,69,0.6391466
92,72,0.672705
92,75,0.7032722
92,78,0.7307496
92,81,0.7550957
92,84,0.7763185
92,87,0.7944691
92,90,0.8096344
92,93,0.8219302
92,96,0.8314957
92,99,0.8384876
92,102,0.8430749
92,105,0.8454345
92,108,0.8457478
92,111,0.8441966
92,114,0.8409612
92,117,0.8362173
92,120,0.8301347
92,135,0.7850165
92,150,0.7268364
92,165,0.666475
92,180,0.6098795
92,195,0.5596069
92,210,0.516203
92,225,0.4791892
92,240,0.4476752
92,255,0.4206974
92,270,0.3973784
92,285,0.3769849
92,300,0.358933
92,315,0.3427704
92,330,0.3281519
92,345,0.3148151
92,360,0.30256
92,375,0.2912325
92,390,0.2807126
92,405,0.2709048
92,420,0.261732
92,435,0.2531305
92,450,0.2450471
92,465,0.2374359
92,480,0.2302574
92,495,0.2234769
92,510,0.2170634
92,525,0.2109893
92,540,0.2052296
92,555,0.1997617
92,570,0.1945652
92,585,0.1896213
92,600,0.1849131
92,615,0.1804249
92,630,0.1761426
92,645,0.1720531
92,660,0.1681448
92,675,0.1644066
92,690,0.1608287
92,705,0.1574019
92,720,0.1541177
92,735,0.1509683
92,750,0.1479463
92,765,0.1450449
92,780,0.1422575
92,795,0.1395781
92,810,0.1370008
92,825,0.1345201
92,840,0.1321306
92,855,0.1298274
92,870,0.1276056
92,885,0.1254607
92,900,0.1233881
92,915,0.1213838
92,930,0.1194438
92,945,0.1175643
92,960,0.1157416
92,975,0.1139725
92,990,0.1122536
92,1005,0.1105819
92,1020,0.1089546
92,1035,0.1073689
92,1050,0.1058224
92,1065,0.1043126
92,1080,0.1028373
92,1095,0.1013944
92,1110,0.09998199
92,1125,0.0985982
92,1140,0.09724132
92,1155,0.09590977
92,1170,0.09460209
92,1185,0.09331688
92,1200,0.09205288
92,1215,0.09080891
92,1230,0.08958387
92,1245,0.08837675
92,1260,0.08718662
92,1275,0.08601261
92,1290,0.08485393
92,1305,0.08370985
92,1320,0.08257972
92,1335,0.0814629
92,1350,0.08035885
92,1365,0.07926705
92,1380,0.07818704
92,1395,0.07711841
92,1410,0.07606076
92,1425,0.07501376
92,1440,0.07397708
92,1455,0.07295045
92,1470,0.07193363
92,1485,0.07092639
92,1500,0.06992853
92,1515,0.06893987
92,1530,0.06796026
92,1545,0.06698957
92,1560,0.06602767
92,1575,0.06507447
92,1590,0.06412989
92,1605,0.06319384
92,1620,0.06226626
92,1635,0.06134711
92,1650,0.06043635
92,1665,0.05953393
92,1680,0.05863984
92,1695,0.05775406
92,1710,0.05687658
92,1725,0.05600739
92,1740,0.05514649
92,1755,0.05429387
92,1770,0.05344956
92,1785,0.05261355
92,1800,0.05178584
92,1815,0.05096646
92,1830,0.05015541
92,1845,0.04935271
92,1860,0.04855837
92,1875,0.0477724
92,1890,0.04699481
92,1905,0.04622562
92,1920,0.04546484
93,0,0
93,3,9.209915E-06
93,6,0.0003673279
93,9,0.002597752
93,12,0.009735957
93,15,0.02588953
93,18,0.05504547
93,21,0.09964041
93,24,0.1597217
93,27,0.233094
93,30,0.3161462
93,33,0.4048059
93,36,0.4952508
93,39,0.5842779
93,42,0.669424
93,45,0.748934
93,48,0.8216594
93,51,0.8869416
93,54,0.9444993
93,57,0.9943336
93,60,1.036649
93,63,1.071793
93,66,1.100203
93,69,1.122375
93,72,1.138833
93,75,1.150107
93,78,1.156721
93,81,1.159182
93,84,1.157971
93,87,1.153541
93,90,1.146314
93,93,1.136676
93,96,1.124984
93,99,1.111561
93,102,1.096698
93,105,1.080658
93,108,1.063676
93,111,1.045959
93,114,1.027693
93,117,1.009039
93,120,0.9901397
93,135,0.8957198
93,150,0.8076413
93,165,0.7298424
93,180,0.6629286
93,195,0.6059684
93,210,0.5574881
93,225,0.51597
93,240,0.4800678
93,255,0.4486721
93,270,0.4209058
93,285,0.3960902
93,300,0.3737064
93,315,0.3533573
93,330,0.3347381
93,345,0.3176121
93,360,0.3017928
93,375,0.2871309
93,390,0.2735047
93,405,0.2608131
93,420,0.2489706
93,435,0.2379036
93,450,0.2275483
93,465,0.2178482
93,480,0.208753
93,495,0.2002173
93,510,0.1922003
93,525,0.1846647
93,540,0.1775764
93,555,0.1709042
93,570,0.1646195
93,585,0.1586961
93,600,0.1531095
93,615,0.1478377
93,630,0.1428599
93,645,0.1381572
93,660,0.1337121
93,675,0.1295083
93,690,0.125531
93,705,0.121766
93,720,0.1182004
93,735,0.114822
93,750,0.1116195
93,765,0.1085823
93,780,0.1057003
93,795,0.1029641
93,810,0.1003648
93,825,0.09789398
93,840,0.09554382
93,855,0.09330679
93,870,0.09117583
93,885,0.0891443
93,900,0.08720592
93,915,0.08535475
93,930,0.08358523
93,945,0.08189213
93,960,0.08027051
93,975,0.07871571
93,990,0.07722341
93,1005,0.0757895
93,1020,0.07441017
93,1035,0.07308184
93,1050,0.07180115
93,1065,0.07056497
93,1080,0.06937037
93,1095,0.06821462
93,1110,0.06709516
93,1125,0.06600962
93,1140,0.06495579
93,1155,0.06393159
93,1170,0.06293512
93,1185,0.06196459
93,1200,0.06101834
93,1215,0.06009484
93,1230,0.05919267
93,1245,0.05831049
93,1260,0.0574471
93,1275,0.05660135
93,1290,0.05577219
93,1305,0.05495868
93,1320,0.05415989
93,1335,0.05337504
93,1350,0.05260333
93,1365,0.0518441
93,1380,0.05109669
93,1395,0.05036051
93,1410,0.04963503
93,1425,0.04891974
93,1440,0.04821421
93,1455,0.04751801
93,1470,0.04683077
93,1485,0.04615214
93,1500,0.04548181
93,1515,0.0448195
93,1530,0.04416494
93,1545,0.04351791
93,1560,0.04287818
93,1575,0.04224558
93,1590,0.04161993
93,1605,0.04100108
93,1620,0.04038887
93,1635,0.03978321
93,1650,0.03918396
93,1665,0.03859103
93,1680,0.03800434
93,1695,0.0374238
93,1710,0.03684934
93,1725,0.03628091
93,1740,0.03571845
93,1755,0.03516192
93,1770,0.03461126
93,1785,0.03406645
93,1800,0.03352745
93,1815,0.03299424
93,1830,0.03246678
93,1845,0.03194506
93,1860,0.03142906
93,1875,0.03091876
93,1890,0.03041415
93,1905,0.02991521
93,1920,0.02942192
94,0,0
94,3,9.855154E-06
94,6,0.0002993692
94,9,0.001732231
94,12,0.005478264
94,15,0.01263147
94,18,0.02397045
94,21,0.03985301
94,24,0.06022009
94,27,0.08467885
94,30,0.1126088
94,33,0.1432533
94,36,0.1757878
94,39,0.209375
94,42,0.2432078
94,45,0.2765433
94,48,0.3087277
94,51,0.3392105
94,54,0.3675526
94,57,0.3934258
94,60,0.4166073
94,63,0.4369709
94,66,0.4544748
94,69,0.4691488
94,72,0.4810805
94,75,0.4904033
94,78,0.4972836
94,81,0.501911
94,84,0.5044887
94,87,0.505226
94,90,0.504332
94,93,0.5020109
94,96,0.4984582
94,99,0.493858
94,102,0.4883814
94,105,0.4821855
94,108,0.4754126
94,111,0.4681907
94,114,0.4606336
94,117,0.4528415
94,120,0.4449017
94,135,0.4052711
94,150,0.3693585
94,165,0.3391774
94,180,0.3147401
94,195,0.2952675
94,210,0.2797967
94,225,0.2674398
94,240,0.2574681
94,255,0.2493169
94,270,0.2425615
94,285,0.236887
94,300,0.2320602
94,315,0.2279081
94,330,0.2243007
94,345,0.221139
94,360,0.2183461
94,375,0.2158613
94,390,0.2136358
94,405,0.2116295
94,420,0.2098088
94,435,0.2081456
94,450,0.2066154
94,465,0.2051972
94,480,0.2038728
94,495,0.2026259
94,510,0.2014424
94,525,0.2003099
94,540,0.1992173
94,555,0.1981551
94,570,0.197115
94,585,0.1960896
94,600,0.195073
94,615,0.1940599
94,630,0.1930462
94,645,0.1920284
94,660,0.1910037
94,675,0.1899702
94,690,0.1889263
94,705,0.1878708
94,720,0.186803
94,735,0.1857225
94,750,0.1846288
94,765,0.1835219
94,780,0.1824016
94,795,0.1812678
94,810,0.1801206
94,825,0.1789599
94,840,0.1777856
94,855,0.1765977
94,870,0.1753961
94,885,0.1741807
94,900,0.1729515
94,915,0.1717083
94,930,0.1704511
94,945,0.1691798
94,960,0.1678945
94,975,0.1665952
94,990,0.1652819
94,1005,0.1639547
94,1020,0.1626138
94,1035,0.1612592
94,1050,0.1598914
94,1065,0.1585104
94,1080,0.1571165
94,1095,0.1557102
94,1110,0.1542918
94,1125,0.1528616
94,1140,0.1514202
94,1155,0.149968
94,1170,0.1485054
94,1185,0.147033
94,1200,0.1455513
94,1215,0.144061
94,1230,0.1425624
94,1245,0.1410564
94,1260,0.1395433
94,1275,0.138024
94,1290,0.1364989
94,1305,0.1349688
94,1320,0.1334341
94,1335,0.1318957
94,1350,0.1303541
94,1365,0.1288099
94,1380,0.1272638
94,1395,0.1257164
94,1410,0.1241684
94,1425,0.1226203
94,1440,0.1210727
94,1455,0.1195263
94,1470,0.1179817
94,1485,0.1164395
94,1500,0.1149001
94,1515,0.1133642
94,1530,0.1118323
94,1545,0.110305
94,1560,0.1087828
94,1575,0.1072662
94,1590,0.1057556
94,1605,0.1042516
94,1620,0.1027546
94,1635,0.1012651
94,1650,0.09978357
94,1665,0.09831034
94,1680,0.09684584
94,1695,0.09539048
94,1710,0.09394462
94,1725,0.09250862
94,1740,0.09108283
94,1755,0.08966758
94,1770,0.08826318
94,1785,0.08686993
94,1800,0.0854881
94,1815,0.08411797
94,1830,0.0827598
94,1845,0.08141382
94,1860,0.08008026
94,1875,0.07875933
94,1890,0.07745121
94,1905,0.07615612
94,1920,0.07487421
95,0,0
95,3,1.32388E-06
95,6,5.029429E-05
95,9,0.0003380012
95,12,0.001191552
95,15,0.00297562
95,18,0.005979653
95,21,0.01036534
95,24,0.01618283
95,27,0.02339843
95,30,0.03190951
95,33,0.04155539
95,36,0.05213123
95,39,0.06340516
95,42,0.0751356
95,45,0.08708695
95,48,0.09904195
95,51,0.1108102
95,54,0.122233
95,57,0.1331846
95,60,0.1435714
95,63,0.1533293
95,66,0.1624198
95,69,0.1708258
95,72,0.1785474
95,75,0.1855983
95,78,0.192002
95,81,0.1977888
95,84,0.2029938
95,87,0.2076543
95,90,0.2118089
95,93,0.2154959
95,96,0.2187529
95,99,0.2216158
95,102,0.2241188
95,105,0.2262939
95,108,0.2281708
95,111,0.2297772
95,114,0.2311385
95,117,0.2322779
95,120,0.2332168
95,135,0.2355253
95,150,0.2350934
95,165,0.2330784
95,180,0.230196
95,195,0.226893
95,210,0.2234502
95,225,0.2200436
95,240,0.2167812
95,255,0.2137272
95,270,0.2109159
95,285,0.2083625
95,300,0.2060691
95,315,0.2040296
95,330,0.2022327
95,345,0.2006638
95,360,0.199307
95,375,0.1981451
95,390,0.1971614
95,405,0.1963392
